protein,label
jgi|Fusox2|15767|FOXG_15151T0,0
jgi|Mycgr3|95663|fgenesh1_pg.C_chr_9000187,0
jgi|Maggr1|115863|MGG_14692T0,0
jgi|Hydpi2|37836|estExt_Genemark1.C_50106,0
jgi|Fusgr1|2115|FGSG_12020T0,0
jgi|Fompi3|144421|Fompi1.estExt_Genewise1Plus.C_480086,0
jgi|Fusox2|18796|FOXG_16371T0,0
PGT21_028772-T1,0
jgi|Sphst1|774281|estExt_Genemark1.C_3_t10124,0
jgi|Cocsa1|171272|fgenesh1_pm.7_#_213,0
jgi|Ascra1|2360|ST47_g4311T0,0
jgi|Gymlu1|35314|fgenesh1_kg.3_#_509_#_Locus8559v1rpkm11.52,0
jgi|Stano2|8872|SNOG_02677.3,0
jgi|Sphst1|197095|e_gw1.1088.2.1,0
jgi|Lacbi2|479537|fgenesh1_pm.LG_1_#_2254,0
tr|H3H185|H3H185_PHYRM,0
jgi|Verda1|7987|VDAG_02829T0,0
jgi|Copci1|1280|CC1G_01483T0,0
XP_008909379.1,0
jgi|Stano2|6540|SNOG_13405.3,0
jgi|Amath1|45185|fgenesh1_pg.4_#_54,0
tr|F0WCD3|F0WCD3_9STRA,0
jgi|Rhoto_IFO0880_4|12044|e_gw1.2.977.1_mRNA,0
NFTN_EGTN_2138|0,0
NFTN_EGVN_1102|0,0
jgi|Physo3|407546|gw1.9.1730.1,0
jgi|Verda1|5597|VDAG_09249T0,0
jgi|Fusox2|23512|FOXG_05636T0,0
jgi|Cocsa1|204163|estExt_fgenesh1_pm.C_190021,0
jgi|Sebve1|173975|CE90325_476,0
jgi|Undpi1|837|HiC_scaffold_10.g04301.m1,0
jgi|Fusox2|23497|FOXG_05624T0,0
jgi|Clafu1|195657|scf7180000130859_G853,0
XP_008899673.1,0
jgi|Wolco1|162466|estExt_Genemark1.C_4_t10048,0
jgi|Stehi1|123252|fgenesh1_kg.11_#_209_#_isotig11644,0
jgi|Metro1|534|MAA_04865T0,0
XP_012203119.1,0
jgi|Aspni7|1182629|estExt_Genemark1.C_chr_202_t30190,0
evm.model.pcontig_042.11,0
jgi|Undpi1|8728|HiC_scaffold_25.g11192.m1,0
jgi|Cocmi1|21657|fgenesh1_pg.2_#_87,0
jgi|Altal1|422856|CE422855_670,0
jgi|Physo3|353745|estExt_fgenesh1_kg.C_1_t20138,0
jgi|Amamu1|176126|fgenesh1_pg.5_#_76,0
jgi|Fusgr1|588|FGSG_00487T0,0
NFTN_EGTN_1484|0,0
AB03528.1,0
jgi|Verda1|6571|VDAG_01905T0,0
jgi|Hypsu1|52456|fgenesh1_pg.10_#_72,0
jgi|Cormi1|3643|CCM_03652m.01,0
jgi|Sphst1|257529|gm1.19419_g,0
jgi|Moeaph1|5547|PaG_02522T0,0
NFTN_EGTN_1024|0,0
jgi|Tulca1|23383|gm1.6938_g,0
jgi|Pismi1|537946|CE413494_182,0
jgi|Cocvi1|42302|fgenesh1_pm.141_#_11,0
jgi|Botci1|10474|BC1T_16322,0
NFTN_EGTN_3712|0,0
jgi|Botci1|3674|BC1T_14820,0
jgi|Picst3|32948|fgenesh1_pg.C_chr_6.1000429,0
AO090023000782,0
jgi|Metro1|3277|MAA_09975T0,0
jgi|Cocsa1|36976|fgenesh1_kg.7_#_403_#_Locus1376v1rpkm77.15,0
jgi|Colhig2|11047|CH63R_09839T0,0
jgi|Fusgr1|8977|FGSG_07755T0,0
TDH71388.1,0
jgi|Batde5|24698|fgenesh1_pg.C_scaffold_5000414,0
tr|K3WZD8|K3WZD8_GLOUD,0
jgi|Lepmu1|4466|Lema_T101380.1,0
jgi|Cocvi1|16662|fgenesh1_pg.50_#_54,0
jgi|Suilu1|811413|fgenesh1_kg.413_#_10_#_Locus7575v1rpkm9.10,0
jgi|Nemde1|14490|g9679.t1,0
jgi|Colhig2|7535|CH63R_06327T0,0
jgi|Clafu1|185766|scf7180000127851_G12795,0
tr|H3G9H7|H3G9H7_PHYRM,0
jgi|Botci1|9980|BC1T_01630,0
jgi|Enccu1|400|ECU11_0510m.01,0
PGT21_007482-T1,0
jgi|Dacsp1|90507|fgenesh1_pm.16_#_169,0
jgi|Colhig2|266|CH63R_00266T0,0
jgi|Trave1|136117|e_gw1.14.279.1,0
NFTN_EGTN_5274|0,0
tr|M4BUE7|M4BUE7_HYAAE,0
jgi|Fusox2|16499|FOXG_02791T0,0
NFTN_EGTN_743|0,0
evm.model.pcontig_047.8,0
jgi|Colgr1|9830|GLRG_10429T0,0
jgi|Nemde1|11166|g11524.t1,0
AO090023000559,0
jgi|Fusox2|5819|FOXG_10357T0,0
jgi|Aspni7|1130036|estExt_Genewise1Plus.C_chr_802_t30201,0
jgi|Colgr1|7912|GLRG_09163T0,0
RQM10732.1,0
jgi|Physo3|478071|e_gw1.2.11543.1,0
jgi|Physo3|555909|estExt_Genewise1Plus.C_2_t200185,0
PVIT_0011253.T1,0
jgi|Nemde1|11463|g6848.t1,0
jgi|Amath1|64911|fgenesh1_kg.86_#_68_#_isotig20675,0
jgi|Clafu1|185255|scf7180000127548_G10823,0
NFTN_EGVN_6746|0,0
jgi|Lepmu1|6936|Lema_T118810.1,0
jgi|Hydpi2|31425|gm1.8580_g,0
NFTN_EGVN_2413|0,0
XP_012195485.1,0
jgi|Fompi3|1168541|estExt_Genewise1Plus.C_850030,0
jgi|Glotr1_1|45575|e_gw1.00011.416.1,0
AB00511.1,0
jgi|Paxin1|68529|e_gw1.3.1861.1,0
jgi|Venin1|19512|atg5285.t1,0
tr|H3GWR2|H3GWR2_PHYRM,0
tr|K3XB79|K3XB79_GLOUD,0
jgi|Pilcr1|810910|fgenesh1_kg.00002_#_382_#_Locus2048v1rpkm99.30,0
jgi|Aspni7|1164020|estExt_fgenesh1_pg.C_chr_304_t20016,0
jgi|Cocsa1|141788|estExt_Genewise1Plus.C_6_t30351,0
jgi|Plicr1|119436|e_gw1.25.88.1,0
jgi|Cormi1|2024|CCM_02030m.01,0
jgi|Colgr1|3889|GLRG_05999T0,0
NFTN_EGTN_4438|0,0
jgi|Moeaph1|100|PaG_00112T0,0
jgi|Conpu1|133640|estExt_fgenesh1_pm.C_1_t10030,0
jgi|Lepmu1|301|Lema_T003010.1,0
jgi|Plicr1|55192|fgenesh1_pm.10_#_111,0
jgi|Venin1|25167|atg13220.t1,0
jgi|Punst1|139302|gm1.10527_g,0
jgi|Trave1|41223|gm1.107_g,0
NFTN_EGTN_5972|0,0
jgi|Colhig2|2850|CH63R_14516T0,0
evm.model.hcontig_035_008.129,0
jgi|Clafu1|185671|scf7180000127785_G13002,0
jgi|Sebve1|325831|fgenesh1_kg.1_#_517_#_Locus4755v1rpkm31.72,0
jgi|Fusgr1|5304|FGSG_12554T0,0
XP_012199626.1,0
evm.model.pcontig_041.173,0
jgi|Dacsp1|20756|fgenesh1_kg.4_#_85_#_contig00201,0
XP_008901582.1,0
jgi|Ectsil1|18941|rna4090,0
jgi|Colhig2|979|CH63R_00979T0,0
NFTN_EGTN_6950|0,0
jgi|Clafu1|188403|scf7180000130039_G3149,0
jgi|Maggr1|119428|MGG_01336T0,0
jgi|Gymlu1|36677|fgenesh1_kg.5_#_365_#_Locus3821v1rpkm48.00,0
PGT21_019513-T1,0
jgi|Fusox2|7472|FOXG_11437T0,0
jgi|Hydpi2|108954|fgenesh1_kg.6_#_412_#_Locus14041v1rpkm4.42,0
jgi|Melli2_A|1063472|estExt_Genewise1.C_8_t10355,0
jgi|Cormi1|2080|CCM_02086m.01,0
jgi|Fusox2|25095|FOXG_19318T0,0
NFTN_EGVN_6023|0,0
jgi|Phyca11|509345|fgenesh2_kg.PHYCAscaffold_43_#_143_#_Contig4297.1,0
jgi|Agabi_varbur_1|131699|Genemark.8035_g,0
NFTN_EGVN_7265|0,0
jgi|Rhoto_IFO0880_4|15487|fgenesh1_kg.7_#_1201_#_TRINITY_DN570_c1_g1_i1_mRNA,0
jgi|Phyinf1|2458|rna11643,0
jgi|Maggr1|118190|MGG_08700T0,0
jgi|Colhig2|2308|CH63R_13974T0,0
jgi|Metro1|2159|MAA_07846T0,0
jgi|Stehi1|126593|fgenesh1_kg.29_#_28_#_isotig13315,0
jgi|Physo3|261711|Physo2.s_473129,0
jgi|Lepmu1|8117|Lema_T030110.1,0
PGT21_020413-T1,0
jgi|Stehi1|152593|gm1.1523_g,0
XP_008898122.1,0
jgi|Paxin1|173771|estExt_fgenesh1_pm.C_1_t10293,0
PGT21_032572-T1,0
jgi|Hypsu1|134597|e_gw1.14.182.1,0
jgi|Pismi1|119358|e_gw1.330.6.1,0
jgi|Cocvi1|33649|fgenesh1_pm.6_#_31,0
jgi|Blugr1|20998|BGHDH14_bghG004983000001001,0
RAW39651,0
jgi|Suilu1|99778|e_gw1.836.17.1,0
jgi|Sclci1|56973|gw1.33.136.1,0
jgi|Dicsq1|104348|estExt_Genewise1Plus.C_10_t10025,0
jgi|Sclci1|95137|gw1.3.1183.1,0
jgi|Undpi1|5264|HiC_scaffold_2.g00545.m1,0
p3_t237631_Ust_maydi_v2@um03752@4254,0
jgi|Lacbi2|385556|Lacbi1.Eugenev2.0000080373,0
jgi|Physo3|517658|e_gw1.7.850.1,0
jgi|Suilu1|803922|fgenesh1_kg.84_#_34_#_Locus17268v2rpkm0.00_PRE,0
jgi|Gymlu1|224362|estExt_Genewise1Plus.C_22_t10031,0
jgi|Phyca11|531679|estExt2_fgenesh1_pg.C_PHYCAscaffold_20006,0
PGT21_009169-T1,0
XP_008898871.1,0
jgi|Physo3|299515|fgenesh1_pg.3_#_1775,0
jgi|Stano2|4219|SNOG_11044.3,0
jgi|Ascra1|10564|ST47_g2100T0,0
RQM18768.1,0
jgi|Phyca11|123476|e_gw1.50.272.1,0
jgi|Pilcr1|829961|fgenesh1_kg.00188_#_7_#_Locus14745v2rpkm0.96,0
jgi|Hypsu1|203006|gm1.7091_g,0
jgi|Psean1_1|84803|PANT_26d00029,0
jgi|Pisti1|993043|fgenesh1_kg.3_#_365_#_Locus6088v1rpkm29.16,0
evm.model.hcontig_006_013.145,0
jgi|Lacbi2|306626|Lacbi1.eu2.Lbscf0031g01280,0
jgi|Moeaph1|3877|PaG_06453T0,0
jgi|Psean1_1|82171|PANT_12d00124,0
NFTN_EGTN_1953|0,0
jgi|Maggr1|115942|MGG_00305T0,0
jgi|Colhig2|7799|CH63R_06591T0,0
jgi|Amath1|66381|fgenesh1_kg.112_#_20_#_isotig24206,0
AO090005000512,0
tr|M4B2H0|M4B2H0_HYAAE,0
jgi|Fusox2|23826|FOXG_05870T0,0
AO090038000364,0
jgi|Glotr1_1|139032|estExt_Genemark1.C_00008_t10057,0
jgi|Undpi1|3406|HiC_scaffold_15.g06779.m1,0
jgi|Ectsil1|29015|rna12555,0
evm.model.hcontig_010_016.114,0
jgi|Botci1|8057|BC1T_01009,0
jgi|Suilu1|82415|e_gw1.91.16.1,0
jgi|Maggr1|121129|MGG_10661T0,0
tr|M4BST4|M4BST4_HYAAE,0
jgi|Punst1|42823|fgenesh1_pg.3_#_335,0
jgi|Punst1|146229|estExt_Genemark1.C_150146,0
jgi|Cocvi1|112878|e_gw1.138.25.1,0
jgi|Phyca11|507766|fgenesh2_kg.PHYCAscaffold_30_#_35_#_Contig256.1,0
jgi|Sclci1|72007|gw1.523.4.1,0
jgi|Claok1|876|g12855.t2,0
jgi|Hebcy2|30181|gm1.9289_g,0
jgi|Verda1|6576|VDAG_01910T0,0
jgi|Gymlu1|46378|fgenesh1_kg.44_#_16_#_Locus1248v1rpkm149.11,0
jgi|Melli2_A|2841544|fgenesh1_pg.5_#_96,0
jgi|Verda1|5009|VDAG_08661T0,0
jgi|Colgr1|5456|GLRG_01135T0,0
tr|F0W8D1|F0W8D1_9STRA,0
evm.model.pcontig_047.41,0
PGT21_006929-T1,0
PGT21_011552-T1,0
XP_012212575.1,0
APA06419.1,0
jgi|Tulca1|22266|gm1.5821_g,0
evm.model.pcontig_048.111,0
NFTN_EGTN_221|0,0
NFTN_EGVN_7229|0,0
jgi|Gymlu1|161640|e_gw1.14.606.1,0
NFTN_EGTN_6713|0,0
jgi|Suilu1|802469|fgenesh1_kg.56_#_14_#_Locus16432v8rpkm0.00_PRE,0
jgi|Pisti1|1003036|fgenesh1_kg.44_#_122_#_Locus11640v1rpkm5.41,0
NFTN_EGTN_4657|0,0
jgi|Nemde1|14305|g9536.t1,0
XP_008915652.1,0
jgi|Venin1|22706|atg7870.t1,0
PGT21_008541-T1,0
jgi|Pilcr1|825411|fgenesh1_kg.00056_#_75_#_Locus16496v2rpkm0.51,0
jgi|Sphst1|782724|estExt_Genemark1.C_1200040,0
jgi|Hebcy2|18068|fgenesh1_pm.8_#_68,0
jgi|Hypsu1|143313|e_gw1.57.91.1,0
jgi|Sclci1|138149|e_gw1.167.63.1,0
jgi|Suilu1|809633|fgenesh1_kg.276_#_21_#_Locus2085v1rpkm85.66,0
tr|H3GXU7|H3GXU7_PHYRM,0
jgi|Verda1|2251|VDAG_06733T0,0
jgi|Phyca11|567678|estExt2_Genewise1.C_PHYCAscaffold_260119,0
jgi|Agabi_varbur_1|125782|Genemark.2118_g,0
jgi|Melli2_B|4516083|estExt_fgenesh1_pg.C_1_t20329,0
jgi|Undpi1|3164|HiC_scaffold_15.g06538.m1,0
jgi|Maggr1|120307|MGG_08191T0,0
jgi|Amamu1|82273|e_gw1.60.68.1,0
NFTN_EGTN_2048|0,0
jgi|Fusgr1|7778|FGSG_06730T0,0
jgi|Venin1|20481|atg6750.t1,0
jgi|Picst3|89245|estExt_gwp_genewisePlus_human.C_chr_4.11141,0
jgi|Paxru1|832855|fgenesh1_kg.975_#_1_#_Locus1242v1rpkm139.21,0
jgi|Fusox2|10122|FOXG_13131T0,0
NFTN_EGTN_61|0,0
NFTN_EGTN_7396|0,0
jgi|Paxru1|821182|fgenesh1_kg.3_#_8_#_Locus4373v1rpkm33.48,0
tr|M4C1R6|M4C1R6_HYAAE,0
jgi|Fompi3|1026093|fgenesh1_kg.103_#_21_#_isotig00260,0
jgi|Fusgr1|4653|FGSG_03474T0,0
jgi|Cocsa1|126950|estExt_Genewise1.C_16_t10287,0
jgi|Paxru1|150102|e_gw1.597.20.1,0
evm.model.pcontig_005.95,0
jgi|Fomme1|141100|estExt_fgenesh1_pm.C_7_t10060,0
PITG_05258T0,0
jgi|Venin1|25558|atg12548.t1,0
jgi|Claok1|9219|g18988.t1,0
jgi|Cocsa1|170295|fgenesh1_pm.5_#_532,0
NFTN_EGVN_4770|0,0
jgi|Nemde1|11451|g6837.t1,0
jgi|Wolco1|86986|fgenesh1_pm.1_#_498,0
jgi|Fusgr1|7685|FGSG_06650T0,0
jgi|Sclci1|134422|e_gw1.129.68.1,0
jgi|Lepmu1|476|Lema_T004760.1,0
XP_012199141.1,0
jgi|Cocsa1|170194|fgenesh1_pm.5_#_431,0
jgi|Colgr1|4431|GLRG_06511T0,0
jgi|Fusgr1|10807|FGSG_09330T0,0
jgi|Dacsp1|20074|fgenesh1_kg.2_#_339_#_isotig05647,0
AB10183.1,0
jgi|Cormi1|473|CCM_00473m.01,0
jgi|Gymlu1|618296|CE351989_14,0
jgi|Suilu1|807211|fgenesh1_kg.172_#_11_#_Locus17017v3rpkm0.25,0
evm.model.hcontig_009_024.264,0
jgi|Hydpi2|44658|estExt_Genemark1.C_1720002,0
jgi|Fusox2|17989|FOXG_03654T0,0
PGT21_023308-T1,0
jgi|Lacam1|8056|gm1.8056_g,0
jgi|Nemde1|8826|g6754.t1,0
jgi|Venin1|17422|atg135.t1,0
jgi|Sebve1|62812|e_gw1.3.659.1,0
jgi|Dacsp1|22887|fgenesh1_kg.11_#_159_#_isotig03983,0
jgi|Metro1|3161|MAA_07574T0,0
jgi|Phyca11|115729|e_gw1.29.495.1,0
PVIT_0019983.T1,0
jgi|Hypsu1|207659|gm1.11744_g,0
jgi|Fusox2|16547|FOXG_02829T0,0
jgi|Conpu1|113847|estExt_Genewise1.C_240014,0
jgi|Colgr1|2055|GLRG_04689T0,0
jgi|Cormi1|162|CCM_00162m.01,0
jgi|Amath1|146051|e_gw1.44.99.1,0
jgi|Fusgr1|6019|FGSG_05176T0,0
jgi|Lacbi2|624614|estExt_Genewise1Plus.C_LG_1_t60034,0
jgi|Claok1|12364|g10874.t1,0
jgi|Verda1|4518|VDAG_01518T0,0
AO090005000674,0
jgi|Tulca1|32428|gm1.15983_g,0
NFTN_EGTN_5200|0,0
jgi|Metro1|7020|MAA_09502T0,0
APA15871.1,0
jgi|Clafu1|190347|scf7180000130321_G1752,0
jgi|Rhoto_IFO0880_4|14843|fgenesh1_kg.6_#_1227_#_TRINITY_DN3457_c5_g1_i5_mRNA,0
jgi|Lepmu1|9952|Lema_T052810.1,0
NFTN_EGTN_5016|0,0
jgi|Colhig2|10515|CH63R_09307T0,0
XP_008908779.1,0
jgi|Clafu1|193657|scf7180000130703_G4260,0
jgi|Fusox2|26283|FOXG_07872T0,0
jgi|Suilu1|386570|CE275175_111,0
jgi|Physo3|286253|fgenesh1_kg.5_#_105_#_159103,0
jgi|Wolco1|132795|estExt_fgenesh1_pm.C_70069,0
evm.model.pcontig_001.233,0
jgi|Amamu1|19145|gm1.13155_g,0
NFTN_EGTN_5495|0,0
jgi|Venin1|24841|atg9327.t1,0
XP_008894068.1,0
NFTN_EGTN_208|0,0
jgi|Psean1_1|81209|PANT_9c00307,0
jgi|Lacbi2|704717|estExt_fgenesh3_kg.C_LG_4_t20215,0
jgi|Blugr1|24843|BGHDH14_bghG000924000001001,0
PGT21_029980-T1,0
jgi|Undpi1|1613|HiC_scaffold_11.g05003.m1,0
jgi|Fomme1|160705|gm1.11035_g,0
jgi|Physo3|514939|e_gw1.7.1078.1,0
jgi|Pilcr1|823204|fgenesh1_kg.00039_#_102_#_Locus640v1rpkm273.11,0
PGT21_000580-T1,0
jgi|Sclci1|23316|gm1.4771_g,0
jgi|Dacsp1|106829|gm1.3947_g,0
jgi|Mycgr3|103792|estExt_fgenesh1_kg.C_chr_30297,0
jgi|Gymlu1|261046|estExt_Genemark1.C_240094,0
jgi|Ectsil1|20876|rna9523,0
tr|F0W919|F0W919_9STRA,0
jgi|Phyca11|537430|estExt2_fgenesh1_pg.C_PHYCAscaffold_890022,0
jgi|Punst1|53371|fgenesh1_kg.8_#_383_#_isotig08678,0
jgi|Blugr1|20063|BGHDH14_bghG005458000001001,0
jgi|Ectsil1|22835|rna5027,0
jgi|Fusgr1|6674|FGSG_12801T0,0
tr|M4BPK7|M4BPK7_HYAAE,0
jgi|Glotr1_1|102895|fgenesh1_pm.00001_#_1032,0
jgi|Punst1|122104|estExt_fgenesh1_pm.C_110213,0
tr|H3H465|H3H465_PHYRM,0
jgi|Pismi1|685806|fgenesh1_kg.159_#_25_#_Pisolithus_microcarpus_c1051,0
jgi|Copci1|5515|CC1G_06405T0,0
jgi|Colhig2|4781|CH63R_03573T0,0
PGT21_028628-T1,0
jgi|Altal1|1000211|estExt_Genewise1Plus.C_280173,0
jgi|Sphst1|270370|gm1.32260_g,0
jgi|Cocsa1|151913|estExt_Genewise1Plus.C_16_t10169,0
NFTN_EGTN_6407|0,0
evm.model.pcontig_027.160,0
jgi|Amamu1|526943|CE325706_2227,0
jgi|Paxin1|171935|fgenesh1_kg.64_#_39_#_isotig06648,0
jgi|Venin1|17262|atg3787.t1,0
jgi|Undpi1|2193|HiC_scaffold_12.g05579.m1,0
jgi|Sphst1|204272|estExt_Genewise1.C_150238,0
jgi|Paxin1|155358|fgenesh1_pg.13_#_49,0
jgi|Tulca1|221247|MIX11653_236_77,0
jgi|Tulca1|63610|e_gw1.1.562.1,0
jgi|Botci1|15109|BC1T_10789,0
AO090012000917,0
jgi|Clafu1|183882|scf7180000126422_G13769,0
PGT21_002434-T1,0
jgi|Lacam1|105811|e_gw1.160.78.1,0
jgi|Sebve1|331237|fgenesh1_kg.39_#_16_#_Locus5272v1rpkm27.01,0
jgi|Verda1|8718|VDAG_03476T0,0
jgi|Ascra1|766|ST47_g2816T0,0
jgi|Venin1|16456|atg1025.t1,0
jgi|Undpi1|1448|HiC_scaffold_11.g04839.m1,0
jgi|Ascra1|7170|ST47_g8834T0,0
jgi|Clafu1|190787|scf7180000130355_G7905,0
AO090012000736,0
jgi|Sphst1|780046|estExt_Genemark1.C_560075,0
jgi|Fompi3|88029|Fompi1.gm1.6120_g,0
tr|H3GNR4|H3GNR4_PHYRM,0
jgi|Ectsil1|29452|rna7302,0
jgi|Rhoto_IFO0880_4|13119|fgenesh1_pg.3_#_151_mRNA,0
jgi|Colhig2|14416|CH63R_13208T0,0
jgi|Stano2|9728|SNOG_16236.3,0
jgi|Colgr1|5389|GLRG_01068T0,0
jgi|Cocvi1|98132|e_gw1.38.108.1,0
jgi|Verda1|3845|VDAG_00845T0,0
jgi|Dacsp1|22129|fgenesh1_kg.8_#_277_#_isotig01796,0
jgi|Pilcr1|811928|fgenesh1_kg.00004_#_142_#_Locus1748v1rpkm112.58,0
jgi|Rhoto_IFO0880_4|15945|gm1.4606_g_mRNA,0
jgi|Amamu1|13300|gm1.7310_g,0
jgi|Fusox2|4727|FOXG_09553T0,0
XP_008894979.1,0
jgi|Fomme1|144509|estExt_fgenesh1_pg.C_2_t10131,0
jgi|Aspni7|1175046|gm1.5775_g,0
jgi|Claok1|898|g12874.t1,0
jgi|Conpu1|145357|estExt_fgenesh1_pg.C_90363,0
NFTN_EGTN_1755|0,0
jgi|Aspni7|1184323|estExt_Genemark1.C_chr_401_t20108,0
jgi|Suilu1|806262|fgenesh1_kg.142_#_48_#_Locus8861v2rpkm0.96,0
jgi|Fusox2|14520|FOXG_14800T0,0
jgi|Rhoto_IFO0880_4|8938|fgenesh1_kg.1_#_1861_#_TRINITY_DN61_c0_g2_i1_mRNA,0
jgi|Maggr1|115059|MGG_01145T0,0
jgi|Altal1|1055189|estExt_fgenesh1_pg.C_360012,0
jgi|Phyca11|120577|e_gw1.41.369.1,0
RAW28570,0
jgi|Hydpi2|28162|gm1.5317_g,0
jgi|Phyca11|509923|fgenesh2_kg.PHYCAscaffold_51_#_50_#_4102212:2,0
jgi|Lepmu1|10858|Lema_T067690.1,0
jgi|Phyinf1|12944|rna4772,0
jgi|Botci1|13581|BC1T_10091,0
jgi|Nemde1|1386|g2910.t1,0
jgi|Fusox2|22501|FOXG_05232T1,0
jgi|Conpu1|31984|gw1.22.36.1,0
jgi|Phyinf1|7328|rna8748,0
jgi|Punst1|72638|e_gw1.10.1159.1,0
jgi|Tulca1|236495|MIX26901_9_76,0
jgi|Wolco1|106403|estExt_Genewise1Plus.C_10_t10348,0
jgi|Hypsu1|220336|estExt_Genemark1.C_1490005,0
tr|K3XBG2|K3XBG2_GLOUD,0
jgi|Cormi1|3832|CCM_03844m.01,0
jgi|Paxru1|169554|e_gw1.2595.10.1,0
jgi|Canalb1|58170|CAALFM_C201360CAT0,0
jgi|Trave1|50807|gm1.9691_g,0
jgi|Metro1|7940|MAA_03189T0,0
PGT21_024243-T1,0
NFTN_EGTN_4357|0,0
jgi|Verda1|6425|VDAG_01759T0,0
jgi|Paxru1|836327|fgenesh1_kg.5317_#_1_#_Locus12176v1rpkm1.69,0
jgi|Cocsa1|123388|estExt_Genewise1.C_12_t20252,0
jgi|Paxru1|161487|e_gw1.1479.8.1,0
jgi|Phyinf1|16224|rna2581,0
NFTN_EGTN_6269|0,0
XP_008901914.1,0
jgi|Colgr1|9327|GLRG_10267T0,0
jgi|Lacam1|126409|fgenesh1_pg.569_#_1,0
NFTN_EGTN_4150|0,0
jgi|Cocmi1|35121|fgenesh1_pm.36_#_6,0
NFTN_EGTN_1342|0,0
jgi|Fompi3|91969|Fompi1.gm1.10060_g,0
jgi|Colgr1|6285|GLRG_07933T0,0
jgi|Tulca1|19489|gm1.3044_g,0
jgi|Enccu1|1779|ECU08_2030m.01,0
XP_008903077.1,0
jgi|Colhig2|11896|CH63R_10688T0,0
jgi|Amamu1|167435|fgenesh1_kg.68_#_80_#_Locus3446v9rpkm0.80_PRE,0
jgi|Altal1|988177|estExt_Genewise1Plus.C_9_t20216,0
jgi|Dacsp1|97374|estExt_fgenesh1_pm.C_250046,0
jgi|Maggr1|120684|MGG_07357T0,0
NFTN_EGTN_6745|0,0
jgi|Agabi_varbur_1|86579|fgenesh1_kg.11_#_136_#_2399_1_CFAF_CFAG_CFAH_EXTA,0
jgi|Suilu1|807938|fgenesh1_kg.199_#_28_#_Locus2346v1rpkm75.63,0
jgi|Amamu1|165789|fgenesh1_kg.50_#_69_#_Locus11403v1rpkm9.79,0
NFTN_EGTN_170|0,0
jgi|Amamu1|187494|fgenesh1_pm.58_#_9,0
jgi|Cocmi1|38260|fgenesh1_pm.100_#_10,0
jgi|Lacbi2|191258|Lacbi1.estExt_GeneWisePlus_worm.C_250198,0
RQM17938.1,0
jgi|Mycgr3|54752|estExt_Genewise1.C_chr_20306,0
NFTN_EGTN_5534|0,0
jgi|Sphst1|785826|estExt_Genemark1.C_3960010,0
jgi|Dacsp1|112154|gm1.9272_g,0
jgi|Phyca11|534078|estExt2_fgenesh1_pg.C_PHYCAscaffold_200046,0
jgi|Pismi1|50192|gw1.82.113.1,0
NFTN_EGVN_2822|0,0
jgi|Lacam1|114150|e_gw1.406.11.1,0
jgi|Clafu1|192051|scf7180000130544_G3095,0
PGT21_012867-T1,0
jgi|Maggr1|117161|MGG_02827T0,0
jgi|Conpu1|169446|estExt_Genemark1.C_160277,0
tr|H3H373|H3H373_PHYRM,0
jgi|Verda1|8382|VDAG_03140T0,0
jgi|Mycgr3|110888|estExt_fgenesh1_pg.C_chr_90482,0
NFTN_EGTN_2614|0,0
XP_012202077.1,0
jgi|Lepmu1|104|Lema_T001040.1,0
jgi|Altal1|1016584|fgenesh1_kg.3_#_20_#_Locus8551v2rpkm0.73,0
NFTN_EGTN_3198|0,0
jgi|Pismi1|686519|fgenesh1_kg.180_#_18_#_AAM14580.1,0
jgi|Clafu1|187262|scf7180000129052_G13617,0
evm.model.hcontig_034_001.152,0
jgi|Clafu1|186199|scf7180000128125_G5069,0
NFTN_EGTN_7084|0,0
jgi|Venin1|14874|atg3286.t1,0
jgi|Ectsil1|24314|rna5419,0
tr|M4BSM3|M4BSM3_HYAAE,0
jgi|Pilcr1|396833|CE297333_1309,0
AB10178.1,0
jgi|Metro1|3123|MAA_07540T0,0
jgi|Ascra1|1968|ST47_g328T0,0
tr|H3GDT0|H3GDT0_PHYRM,0
PGT21_014390-T1,0
jgi|Gymlu1|74563|fgenesh1_pm.32_#_55,0
jgi|Cocmi1|27820|fgenesh1_pg.102_#_26,0
jgi|Amamu1|185362|fgenesh1_pm.9_#_27,0
jgi|Amath1|140559|e_gw1.12.21.1,0
jgi|Ascra1|7523|ST47_g9176T0,0
AB05191.1,0
jgi|Sclci1|19564|gm1.1019_g,0
jgi|Pilcr1|92941|fgenesh1_pg.00107_#_12,0
jgi|Mycgr3|35016|e_gw1.1.3410.1,0
jgi|Undpi1|13799|HiC_scaffold_9.g03450.m1,0
jgi|Melli2_B|44768|CE44767_1046,0
jgi|Fomme1|159575|gm1.9905_g,0
NFTN_EGTN_6115|0,0
jgi|Clafu1|195300|scf7180000130833_G2862,0
jgi|Altal1|1020648|fgenesh1_kg.11_#_92_#_Locus6276v2rpkm0.00_PRE,0
jgi|Physo3|336229|gm1.15804_g,0
jgi|Cocvi1|11127|fgenesh1_pg.0_#_266,0
NCU01052T0,0
jgi|Hypsu1|937449|CE716443_1165,0
AB10062.1,0
jgi|Clafu1|188550|scf7180000130056_G11288,0
jgi|Cocmi1|22078|fgenesh1_pg.5_#_87,0
jgi|Hypsu1|208310|gm1.12395_g,0
jgi|Melli2_A|1020151|e_gw1.14.1686.1,0
jgi|Blugr1|24837|BGHDH14_bgh01194,0
